,cluster,ktest,p-value,p-value_adjadj,log2fc
TFRC,0,2.285704071161398,0.6833730556878999,0.8612136807660994,-0.38204079123009244
ENSGALG00000051549,1,5.479571817508563,0.2415309775674156,0.6076251007985298,-inf
HDX,0,1.8590022804048023,0.7616717066670464,0.8954966490345295,1.9634741239748863
BAK1,1,3.345195719267745,0.5018033951526762,0.7785581010191746,-0.16580889297008042
ENSGALG00000007728,0,4.9962154185292365,0.2876860373812679,0.6464854772612763,1.4525122046975065
AS3MT,0,3.143157684504958,0.5341605677948434,0.7931114592351054,1.0565835283663676
VLDLR,1,0.5007930012393463,0.9734237341911136,0.9872451665224276,-inf
TPX2,0,3.504443334785368,0.477203047379071,0.7610893897592839,0.2968731542293723
PODXL,1,0.7426361700830162,0.9459687901502788,0.9787571548373293,-inf
FBRSL1,1,10.092280426317387,0.0389015911339181,0.31256564568117423,-inf
HOXD4,1,3.041093808344431,0.5509721581769276,0.7944804011202993,-inf
SIRT5,0,1.423690153503252,0.8400672795259844,0.9313384473680537,1.5040425053375888
RPS28,0,8.830947317358357,0.0654667230512854,0.35970726951255716,0.531386172503525
CNN3,1,5.33553231757464,0.2545690004521133,0.6178859234274594,
WDR60,0,1.535344054450127,0.8203628101443998,0.9212384167820324,0.7155466105313006
GAS6,1,6.926225677855875,0.1398386011421561,0.4923894406413947,-0.9613383796308952
GAN,1,2.8506069696204657,0.5831290162900045,0.8092993860383774,-inf
RPL22L1,0,18.554894010590683,0.0009610394278464,0.04271286345984,0.49674562180082743
FNIP1,0,8.03318702113776,0.0903700482855159,0.4145415058968619,2.37851162325373
ENSGALG00000017139,1,3.3416405701055547,0.5023618325495862,0.777660024295064,-inf
EML1,0,1.4960902582001327,0.8273338026372004,0.9239901998137889,2.37851162325373
ENSGALG00000006723,0,9.017847492328944,0.0606549234113353,0.35430155353180465,0.041208302479451515
JUN,1,6.622107705565595,0.1572573780683025,0.5155979608796804,-1.9434164716336324
FAM217B,0,5.327038289136372,0.255356430223856,0.6186598122858525,1.8259706002249512
IFT81,0,11.550848954272835,0.0210233309806807,0.24254812286669428,2.37851162325373
WDR41,1,9.894215520186014,0.0422478104810074,0.3252999028572554,-inf
FRRS1,0,22.6081773043759,0.0001516163813343,0.00891861066672353,1.063638285900318
NHLH1,1,4.546601890292925,0.3370574103371863,0.6788668888966491,
RPS23,0,9.933297880809915,0.041566385171986,0.32584373066259376,-0.07901277204918854
CISH,0,4.777208608537505,0.3109304027217182,0.6658506833813732,1.7935491225325737
ADAR,1,4.6235250083944575,0.3281508138612974,0.6740876735472926,-0.6214883767462701
SMIM14,0,1.0482772560216618,0.9023893396659314,0.9624919782081184,inf
SUPT7L,1,3.6458616785809466,0.4560489223666252,0.7494903284609095,-inf
JAZF1,1,3.878997795036477,0.422629329493417,0.723061299389935,-inf
LCOR,1,5.224932180198413,0.2649867581397291,0.6253402705558089,-inf
ENSGALG00000047524,1,4.884681512348233,0.2993358583800997,0.6557192954657167,0.2085866218114173
NEPRO,1,1.4277895166914365,0.8393509694161707,0.9315771025706667,-inf
MANSC1,1,1.2841382976328548,0.8640609003748126,0.9469160552052741,-0.7914133781885827
ALOX5AP,1,13.605984975711646,0.0086648109349494,0.1493932919818862,-2.8503070672421513
INTS6L,1,5.038020347019503,0.2834185711229313,0.6434019775775965,0.37851162325372983
CHIA,1,8.865242450906067,0.064557467833599,0.35894685253701725,-inf
HHEX,1,15.0650792578811,0.0045681243606774,0.11141766733359512,-0.7855937049444711
GNG10,1,8.513296679803465,0.0744852087195074,0.38099851007420665,-1.3422276564978932
CA3B,0,9.241300955106295,0.0553431117236915,0.35363010686064855,-0.3219280948873623
SQLE,1,7.082102895204937,0.1316125544644162,0.4777225207419826,-1.4706634744985012
PCBD1,1,4.307473835200853,0.3659901550034304,0.695137996207845,0.15611920191728196
RGS18,1,2.105929453363498,0.7162831207440379,0.8794145128840244,-0.12398871727545331
MT-ND1,1,54.98868049820159,3.2667684465699876e-11,7.557086134330132e-09,-0.888205977243013
DAB2,0,11.081137724026124,0.0256671139745774,0.26190932627119795,1.0397097098019714
RAB12,1,3.397565218763172,0.4936236849405232,0.7761378694033384,-inf
LRRK2,1,1.9671829729160464,0.741794964031216,0.8931908055764191,-inf
BCL7B,0,6.395120858204949,0.1715197390006181,0.5318441519399011,2.37851162325373
IKZF5,1,9.184959297034856,0.056639034658026,0.3518980581723236,0.056583528366367514
KIF11,0,4.510636322223176,0.3412881496522665,0.679856871817264,0.44264196067344547
MANEA,1,7.744756963406596,0.1013884328049101,0.42870373279031754,-inf
KPNA1,1,6.128755732593796,0.1897368472278122,0.5531686508099481,
RAB30,1,9.128548647116684,0.0579654725005363,0.3504620738151511,-inf
EMB,1,10.098945753926513,0.0387935324185425,0.3137225091445008,-2.3962754363474437
SPATA2,1,1.8788093143462976,0.7580366004583861,0.8960243504236242,-inf
FGD6,1,2.256429612936081,0.6887125477032175,0.8630483053925032,-inf
ACTG1,1,5.404802901586305,0.2482249714885189,0.6113915553904407,-0.5424541575665115
FOXRED2,1,1.963429040391889,0.7424853561249267,0.8924102838039984,-inf
ENSGALG00000011177,1,5.293665872346661,0.2584704683399855,0.6198332574100371,-inf
ENSGALG00000043736,0,11.995533715388229,0.0173845085965597,0.2186730641076692,0.7935491225325735
LDB1,1,5.623445945847703,0.2290896970043395,0.5936967050889059,0.37851162325372983
DCP1A,1,8.728185636489176,0.0682644907309272,0.36800264544974237,-0.9434164716336324
C12orf66,0,8.790956736888422,0.0665423225245161,0.3636192487678475,0.039201450138131116
KMT5B,1,8.421660713864352,0.077297695493532,0.38552466580315214,-2.0138057995250307
LIMD2,1,8.656615273772488,0.070279581835528,0.371849639341418,-inf
POT1,1,5.197415485267387,0.2676345303171948,0.6266791201356754,-0.7914133781885827
DDB1,1,4.047569719584357,0.3996062673569096,0.7167825423442324,-inf
PAQR7,1,3.220449152185859,0.5216344029442208,0.7864678843158764,-inf
ENSGALG00000004646,1,4.076728425802302,0.3957213685451412,0.7137822192470258,-inf
NFKBIA,0,17.318938674661077,0.0016756893860137,0.06323356173636603,0.6780719051126378
RACGAP1,1,13.641510923598126,0.0085316346064378,0.15427950191636758,-0.07400058144377693
TIMP3,0,12.573505302346762,0.0135591367919057,0.19214384773782112,1.4544604764870286
APBB1IP,0,12.079257194639888,0.0167715180646693,0.21445503341838598,1.3529765311465924
ANXA2,1,9.89187328305483,0.0422889873714432,0.3252999028572554,-inf
KDM1B,1,1.045516241969331,0.902817475559215,0.9624919782081184,0.37851162325372983
ENSGALG00000049402,1,0.6298851776976427,0.9596855667160245,0.9837883820769088,-inf
BCL2L11,1,3.722936282152833,0.4447987652947116,0.7408279909017464,-inf
CALM2,1,1.5399710793914982,0.8195382862883163,0.9208295351554115,-0.7914133781885824
