,cluster,ktest,p-value,p-value_adjadj,log2fc
JUN,1,8.487014544779296,0.0752818152139679,0.4635012057803372,-1.0909736600474904
FAM217B,0,5.569939253872245,0.2336498236338604,0.6839998630287892,2.493988840673666
IFT81,0,9.380634606217235,0.0522585747538781,0.4336811182894448,-0.09097366004749041
WDR41,1,6.4180037400803,0.1700306887855322,0.6124445275910204,-inf
FRRS1,0,3.400160893924862,0.4932205315873712,0.797446291976348,0.2004891541128208
NHLH1,1,4.267450037867579,0.3710187716943403,0.7580870760835159,-inf
RPS23,0,27.62427224424723,1.4862203151611536e-05,0.0019816270868815,-0.0627451585571517
CISH,0,1.8450168889620795,0.7642367698511157,0.9160486558653635,1.9090263399525096
ADAR,1,5.587512644625881,0.2321434730865724,0.6845720492630907,-0.008511499855517404
SMIM14,0,3.16934745342292,0.5298960389379128,0.8139724100428769,3.493988840673666
SUPT7L,1,4.7617794679058685,0.312625020503023,0.7157752138557191,-inf
JAZF1,1,2.0595416039067818,0.7248084102929151,0.8953779003000805,-inf
LCOR,1,1.8965898513766744,0.7547714183665462,0.9117864063106284,-inf
ENSGALG00000047524,1,3.893884413877868,0.420557480131434,0.774122385782028,1.9090263399525096
NEPRO,1,2.138321854946452,0.7103355951325987,0.8884942032037464,-inf
MANSC1,1,1.1389560145208943,0.8880431697078731,0.9564277541280268,0.1720607457863035
ALOX5AP,1,9.357058003966804,0.0527687150793068,0.4325304514697279,0.32406383923135335
INTS6L,1,2.605892429201232,0.625779661341573,0.8566456691876427,0.1720607457863035
CHIA,1,3.866325347204517,0.4243989179128743,0.7735258749190099,
HHEX,1,29.233562603776825,7.008160926553865e-06,0.0010781786040852,0.38334477698967334
GNG10,1,4.909045589805679,0.2967579465152246,0.7133604483539053,-1.1315277583981254
CA3B,0,10.435131878415056,0.0337023592334481,0.3683317949010721,-0.5357585027203862
SQLE,1,6.355846158896748,0.1741028909318072,0.6130383483514338,-0.25143833224073653
PCBD1,1,3.4434980109109605,0.4865214367682875,0.7969229103493654,0.7570232465074598
RGS18,1,4.91388504763613,0.2962481032616241,0.7129918249377235,-1.1689761720487635
MT-ND1,1,18.50164925947705,0.0009844115802927,0.0655832878927548,-0.674679066609788
DAB2,0,2.808979403679237,0.5902837042570372,0.8372028982242996,0.09495182008853714
RAB12,1,3.871448952574416,0.4236828015969195,0.7738498659304466,-inf
LRRK2,1,3.175365839153652,0.5289189513461406,0.8137214636094471,-inf
BCL7B,0,12.95622849625925,0.0114916614974701,0.2582395842128112,1.0534162492876844
IKZF5,1,6.356606879242104,0.1740525261037499,0.6130383483514338,0.49398884067366594
KIF11,0,1.0937768491226814,0.8952583176128492,0.9580788591171736,-0.02684332262777466
MANEA,1,8.757258986334007,0.0674616566258656,0.448289862980994,-inf
KPNA1,1,5.447001694299056,0.2444275009996354,0.68371965642536,-inf
RAB30,1,4.963995985871504,0.2910117228246521,0.70805771976801,-inf
EMB,1,3.185330054146613,0.5273036489503181,0.8124863620189802,-0.31336608138393846
SPATA2,1,3.374985988486728,0.497139699143757,0.797337127736579,-inf
FGD6,1,2.193178511050729,0.7002783394291228,0.8853076351822032,-inf
ACTG1,1,2.073418641362528,0.7222572559780508,0.8944427801334139,-0.21133861237705867
FOXRED2,1,4.815995578680908,0.3067037966077857,0.7154322416842782,-inf
ENSGALG00000011177,1,5.175856632162323,0.2697247320728177,0.7079172656767138,-inf
ENSGALG00000043736,0,8.389301435265127,0.0783145922755791,0.468949654344785,0.9090263399525096
LDB1,1,2.265086576042344,0.6871326024941384,0.8776509223282253,-0.5060111593263341
DCP1A,1,11.138846677046814,0.0250470986179689,0.3384743056482284,0.1720607457863035
C12orf66,0,6.971142148237537,0.1374211120700527,0.5761384118795786,-0.03904586800362932
KMT5B,1,12.482766906238302,0.01410013114904,0.261113539797037,-2.997864255656009
LIMD2,1,5.623676628609526,0.2290702063793372,0.679733550087054,
POT1,1,2.0652775244539243,0.7237538501255825,0.8955414985801506,-1.149867349101059
DDB1,1,2.978563636345908,0.561419109998677,0.8219899121503323,-inf
PAQR7,1,4.160915125654756,0.3846661677797102,0.7617151837221984,
ENSGALG00000004646,1,1.3502365270525645,0.8527963584828687,0.9413410188020868,-inf
NFKBIA,0,10.67435443255816,0.0304781946365747,0.3550715795560488,-0.46020746971320936
RACGAP1,1,7.901849808901203,0.0952404534790309,0.4986411176912613,-0.5618643940598517
TIMP3,0,9.89990890618006,0.0421478801624568,0.4064598894736317,1.2402322484278827
APBB1IP,0,6.411054490806803,0.1704816565118788,0.6116337561401318,0.41870071336942877
ANXA2,1,8.374567191211685,0.078781787854432,0.468939213419238,-inf
KDM1B,1,4.09373491190847,0.3934688180828599,0.7635914054550638,-0.31336608138393846
ENSGALG00000049402,1,4.439275220777825,0.3498087156813321,0.7442738631517705,-inf
BCL2L11,1,10.683645568080111,0.0303591734575533,0.356470112708476,-inf
CALM2,1,1.4081549186979263,0.8427764208435617,0.940137784056947,-0.2571308478024006
BG8,0,4.514023365246972,0.340887908638076,0.7385068609822203,0.39245081421160377
